PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,FGM_ra,FGA_ra,FG_PCT_ra,FGM_paint,FGA_paint,FG_PCT_paint,FGM_midrange,FGA_midrange,FG_PCT_midrange,FGM_lc3,FGA_lc3,FG_PCT_lc3,FGM_rc3,FGA_rc3,FG_PCT_rc3,FGM_break,FGA_break,FG_PCT_break,FGM_backcourt,FGA_backcourt,FG_PCT_backcourt,FGM_corner3,FGA_corner3,FG_PCT_corner3,season_id,season_type
787,Charles Barkley,1610612745,HOU,34.0,Charles,4.0,6.2,0.649,0.4,1.1,0.333,1.4,3.7,0.367,0.3,0.7,0.4,0.0,0.2,0.286,0.3,1.3,0.212,0.1,0.3,0.333,0.3,0.8,0.381,1996-97,Regular%20Season
279,Charles Jones,1610612745,HOU,40.0,Charles,0.2,0.3,0.667,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-97,Regular%20Season
891,Charles Oakley,1610612752,NYK,33.0,Charles,2.0,3.6,0.57,0.1,0.3,0.333,2.1,4.6,0.443,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.5,1996-97,Regular%20Season
293,Charles Smith,1610612759,SAS,31.0,Charles,0.5,0.9,0.588,0.3,0.7,0.385,1.0,2.8,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1996-97,Regular%20Season
369,Charlie Ward,1610612752,NYK,26.0,Charlie,0.8,1.8,0.472,0.1,0.3,0.333,0.4,1.2,0.351,0.0,0.2,0.25,0.1,0.2,0.556,0.2,0.8,0.31,0.0,0.2,0.0,0.1,0.3,0.412,1996-97,Regular%20Season
685,Cherokee Parks,1610612750,MIN,24.0,Cherokee,0.8,1.4,0.581,0.1,0.2,0.538,0.5,1.1,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-97,Regular%20Season
713,Chris Carr,1610612750,MIN,23.0,Chris,0.9,1.4,0.627,0.3,0.6,0.515,0.9,2.1,0.414,0.1,0.5,0.231,0.3,0.7,0.5,0.1,0.5,0.15,0.0,0.0,0.0,0.3,0.8,0.37,1996-97,Regular%20Season
164,Chris Childs,1610612752,NYK,29.0,Chris,1.0,2.2,0.445,0.2,0.4,0.48,1.5,3.6,0.425,0.0,0.2,0.1,0.0,0.1,0.2,0.5,1.4,0.375,0.0,0.3,0.0,0.0,0.3,0.133,1996-97,Regular%20Season
201,Chris Dudley,1610612757,POR,32.0,Chris,1.0,2.1,0.497,0.4,1.1,0.337,0.2,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-97,Regular%20Season
423,Chris Gatling,1610612751,NJN,29.0,Chris,3.9,5.9,0.67,1.3,3.3,0.393,1.7,4.1,0.425,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1996-97,Regular%20Season
1137,Chris Jent,1610612752,NYK,27.0,Chris,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.3,0.3,1.0,,,,0.5,0.5,1.0,1996-97,Regular%20Season
168,Chris Mills,1610612739,CLE,27.0,Chris,1.7,3.1,0.548,0.5,1.2,0.444,2.5,6.0,0.423,0.1,0.2,0.417,0.1,0.2,0.25,0.2,0.6,0.37,0.0,0.3,0.0,0.1,0.4,0.321,1996-97,Regular%20Season
356,Chris Morris,1610612762,UTA,31.0,Chris,0.9,1.5,0.596,0.0,0.2,0.077,0.6,1.7,0.339,0.1,0.2,0.286,0.2,0.5,0.438,0.1,0.5,0.182,0.0,0.0,0.0,0.2,0.5,0.391,1996-97,Regular%20Season
904,Chris Mullin,1610612744,GSW,33.0,Chris,2.1,2.9,0.726,0.2,0.3,0.538,2.8,5.6,0.497,0.1,0.1,0.571,0.1,0.3,0.471,0.3,0.9,0.38,0.0,0.0,0.0,0.2,0.3,0.5,1996-97,Regular%20Season
997,Chris Robinson,1610612763,VAN,23.0,Chris,0.4,0.7,0.6,0.1,0.2,0.5,0.9,2.7,0.315,0.3,0.5,0.5,0.1,0.3,0.2,0.3,0.7,0.348,0.0,0.0,0.0,0.2,0.6,0.4,1996-97,Regular%20Season
185,Chris Webber,1610612764,WAS,24.0,Chris,5.3,8.5,0.621,1.1,2.2,0.484,1.7,4.4,0.384,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.1,0.325,0.0,0.2,0.0,0.0,0.0,0.667,1996-97,Regular%20Season
43,Chris Whitney,1610612764,WAS,25.0,Chris,0.5,0.9,0.589,0.1,0.3,0.409,0.5,1.3,0.364,0.1,0.2,0.375,0.1,0.2,0.385,0.5,1.4,0.375,0.0,0.0,0.0,0.1,0.3,0.381,1996-97,Regular%20Season
363,Christian Laettner,1610612737,ATL,27.0,Christian,3.2,6.0,0.544,0.6,1.3,0.473,2.6,5.9,0.446,0.0,0.1,0.25,0.0,0.0,0.5,0.1,0.4,0.333,0.0,0.3,0.0,0.0,0.1,0.333,1996-97,Regular%20Season
359,Chucky Brown,1610612749,MIL,29.0,Chucky,0.6,0.9,0.677,0.2,0.3,0.476,0.4,1.0,0.369,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-97,Regular%20Season
221,Clar. Weatherspoon,1610612755,PHI,26.0,Clar.,2.5,4.5,0.562,0.5,1.1,0.477,1.8,4.3,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1996-97,Regular%20Season
361,Clifford Robinson,1610612757,POR,30.0,Clifford,1.8,3.2,0.57,0.9,2.1,0.408,2.4,6.0,0.406,0.1,0.3,0.267,0.0,0.2,0.2,0.4,1.5,0.235,0.0,0.4,0.0,0.1,0.3,0.24,1996-97,Regular%20Season
32,Clifford Rozier,1610612761,TOR,24.0,Clifford,1.6,3.3,0.493,0.1,0.4,0.333,0.1,0.3,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1996-97,Regular%20Season
17,Clyde Drexler,1610612745,HOU,35.0,Clyde,3.1,5.4,0.568,0.2,0.6,0.35,2.3,6.3,0.37,0.2,0.6,0.364,0.2,0.4,0.5,0.4,1.3,0.325,0.0,0.1,0.0,0.4,0.9,0.415,1996-97,Regular%20Season
916,Corie Blount,1610612747,LAL,28.0,Corie,1.3,2.1,0.598,0.1,0.3,0.353,0.2,0.6,0.324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1996-97,Regular%20Season
722,Corliss Williamson,1610612758,SAC,23.0,Corliss,2.9,4.9,0.595,1.0,2.0,0.472,0.8,2.5,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-97,Regular%20Season
724,Cory Alexander,1610612759,SAS,24.0,Cory,0.6,1.4,0.414,0.2,0.3,0.542,1.1,3.0,0.378,0.0,0.1,0.333,0.2,0.3,0.545,0.5,1.5,0.37,0.0,0.0,0.0,0.1,0.3,0.5,1996-97,Regular%20Season
378,Craig Ehlo,1610612760,SEA,35.0,Craig,0.7,1.4,0.461,0.1,0.2,0.444,0.4,1.6,0.24,0.2,0.5,0.368,0.1,0.4,0.333,0.2,0.5,0.348,0.0,0.0,0.0,0.3,0.7,0.355,1996-97,Regular%20Season
733,Cuonzo Martin,1610612749,MIL,25.0,Cuonzo,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.7,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,1996-97,Regular%20Season
905,Dale Davis,1610612754,IND,28.0,Dale,3.4,5.3,0.635,0.6,1.4,0.422,0.7,1.9,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-97,Regular%20Season
107,Dale Ellis,1610612743,DEN,36.0,Dale,1.3,2.3,0.545,0.1,0.3,0.444,3.1,7.6,0.406,0.3,0.9,0.308,0.3,0.6,0.424,0.9,2.7,0.35,0.0,0.0,0.0,0.4,1.3,0.347,1996-97,Regular%20Season
757,Damon Stoudamire,1610612761,TOR,23.0,Damon,2.2,4.6,0.473,0.9,2.3,0.395,3.0,7.9,0.376,0.0,0.2,0.2,0.0,0.1,0.2,0.9,2.4,0.373,0.1,0.1,1.0,0.1,0.3,0.2,1996-97,Regular%20Season
105,Dan Majerle,1610612748,MIA,31.0,Dan,1.6,2.7,0.615,0.1,0.6,0.15,1.2,3.5,0.336,0.2,0.5,0.313,0.2,0.6,0.412,0.7,2.1,0.342,0.0,0.0,0.0,0.3,0.9,0.364,1996-97,Regular%20Season
